Age,Gender,Education_Level,Employment_Status,Income_Level,Location,Preferred_Learning_Style,Device_Used_for_Learning,Preferred_Study_Time,Courses_Enrolled,Course_Completion_Rate,Average_Study_Time_per_Week,Number_of_Assessments_Taken,Average_Assessment_Score,Forum_Participation,Peer_Interaction_Score,Instructor_Interaction_Frequency,Motivation_Level,Course_Satisfaction_Rating,Feedback_Sentiment,Certification_Achieved,Learning_Outcome_Status,Engagement_Level,Dropout_Risk,Course_Satisfaction_Level,Study_Efficiency,Assessment_Intensity,Interaction_Score,was_missing_Gender,was_missing_Education_Level,was_missing_Employment_Status,was_missing_Location,was_missing_Preferred_Learning_Style,was_missing_Device_Used_for_Learning,was_missing_Preferred_Study_Time,was_missing_Income_Level,was_missing_Engagement_Level,was_missing_Course_Completion_Rate,was_missing_Average_Study_Time_per_Week,was_missing_Number_of_Assessments_Taken,was_missing_Average_Assessment_Score,was_missing_Forum_Participation,was_missing_Peer_Interaction_Score,was_missing_Instructor_Interaction_Frequency,was_missing_Course_Satisfaction_Rating,was_zero_denom_efficiency,was_zero_denom_intensity
42,female,No formal/Primary,Unemployed,2.0,Rural,Visual,Tablet,Morning,7,0.544318727025424,5.24005254381363,10.0,61.0168578386148,4.0,47.4484654710448,2.0,1.0,4.38398749107466,2.0,0.0,1.0,2.0,0.0,2.0,11.642100003488256,1.42836737608913,67.4484654710448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,male,Junior secondary,Part-time,1.0,Rural,Kinesthetic,Mobile,Evening/Night,3,0.2691267487434015,4.92672467181832,6.0,72.3953271394164,3.0,58.3988168284936,1.0,2.0,3.35038778770512,1.0,0.0,0.0,2.0,0.0,1.0,14.691431027680096,1.9993335554815062,68.39881682849361,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
48,female,Master,Part-time,2.0,Rural,Kinesthetic,Tablet,Evening/Night,5,0.219630027529698,7.71874757410121,9.0,63.3828876977038,4.0,58.2227031655364,2.0,2.0,3.09460661807788,2.0,0.0,0.0,0.0,1.0,0.0,8.210487077368368,1.7996400719856027,78.2227031655364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,female,No formal/Primary,Part-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,1,0.0207955032125498,6.99677908719063,4.0,97.2712623198104,5.0,51.4664253257802,2.0,0.0,3.52969163313633,1.0,1.0,1.0,2.0,0.0,2.0,13.900304812117398,3.9960039960039966,71.4664253257802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Tablet,Evening/Night,4,0.338663298587126,6.15034536385526,7.0,49.8269399776105,7.0,39.3932403045643,5.0,1.0,3.55218844545736,2.0,1.0,0.0,0.0,1.0,2.0,8.10016948006025,1.7495626093476628,89.3932403045643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,female,Associate/Bachelor,Part-time,2.0,Rural,Kinesthetic,Mobile,Evening/Night,2,0.351840159995179,2.31324516745727,10.0,64.7257491062551,3.0,44.2926362080523,3.0,2.0,3.32510097982314,2.0,0.0,0.0,1.0,0.0,2.0,27.968406293517813,4.997501249375313,74.2926362080523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,male,Junior secondary,Part-time,2.0,Urban,Kinesthetic,Tablet,Evening/Night,3,0.186219432150615,6.51496234588531,7.0,80.401629846382,4.0,63.6189429201668,5.0,0.0,2.30540258357544,2.0,0.0,0.0,2.0,0.0,0.0,12.339179629721754,2.332555814728424,113.6189429201668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,male,Junior secondary,Self-employed,0.0,Urban,Kinesthetic,Tablet,Evening/Night,0,0.400709705006266,6.64663027160162,6.0,74.843805320282,2.0,39.3973397581653,2.0,2.0,3.42415981719968,2.0,0.0,0.0,0.0,0.0,0.0,11.258719613214861,,59.3973397581653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,female,Senior secondary/Vocational,Unemployed,0.0,Rural,Kinesthetic,Mobile,Afternoon,1,0.523118138301883,5.03316155535398,17.0,81.8935096057194,6.0,30.2708888638302,0.0,0.0,3.70445271549651,1.0,1.0,0.0,1.0,0.0,2.0,16.267556911959492,16.983016983016984,30.2708888638302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Associate/Bachelor,Student/Retired,2.0,Urban,Kinesthetic,Mobile,Morning,2,0.363993129985322,6.40553404907707,8.0,62.6159553032424,7.0,55.2212053968885,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,9.773764538450068,3.99800099950025,65.22120539688851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,female,Senior secondary/Vocational,Employed full-time,2.0,Rural,Kinesthetic,Tablet,Morning,2,0.397166811573222,5.50441469329835,13.0,63.9427355539787,4.0,42.3142231432285,1.0,0.0,2.91811542645579,2.0,0.0,0.0,2.0,0.0,0.0,11.614517546119664,6.496751624187906,52.3142231432285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,female,Junior secondary,Employed full-time,0.0,Urban,Auditory,Tablet,Morning,6,0.160170349398646,7.09886124518577,8.0,57.7673220867144,4.0,49.8489270514274,4.0,2.0,2.3926228047661,0.0,1.0,0.0,1.0,1.0,2.0,8.136401556563504,1.3331111481419762,89.84892705142741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,female,No formal/Primary,Student/Retired,0.0,Urban,Visual,Tablet,Evening/Night,4,0.258763592230986,6.49021599370645,7.0,76.9819492434814,7.0,39.6142775425373,5.0,1.0,1.65866532003814,0.0,1.0,1.0,0.0,1.0,2.0,11.859403433519875,1.7495626093476628,89.61427754253731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,female,Junior secondary,Employed full-time,2.0,Urban,Visual,Mobile,Afternoon,3,0.138647427698966,5.18086558404192,13.0,97.4791740307668,6.0,47.0252846629078,5.0,1.0,2.3345800939613,0.0,0.0,1.0,0.0,1.0,2.0,18.811598342296598,4.331889370209931,97.02528466290781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Master,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.28335586030725,5.73662433716859,6.0,83.606873740518,4.0,26.2137186315668,1.0,0.0,2.33857509724444,0.0,1.0,0.0,2.0,0.0,2.0,14.571688355215047,1.9993335554815062,36.2137186315668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Junior secondary,Employed full-time,2.0,Urban,Visual,Mobile,Evening/Night,3,0.294292065963362,2.70880705524472,10.0,52.7322754381383,5.0,62.4676514623495,6.0,2.0,3.86638125646915,2.0,0.0,0.0,2.0,0.0,2.0,19.459789705719878,3.332222592469177,122.4676514623495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,female,No formal/Primary,Employed full-time,1.0,Urban,Auditory,Mobile,Evening/Night,2,0.566752814781822,4.00889677781929,6.0,54.1018239371323,7.0,42.6740087571458,2.0,1.0,1.92940692340552,1.0,0.0,0.0,0.0,0.0,2.0,13.49207396968323,2.9985007496251876,62.6740087571458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,female,Senior secondary/Vocational,Employed full-time,1.0,Rural,Visual,Tablet,Morning,1,0.185278633931994,6.16880114146503,13.0,69.8963371139094,2.0,53.6571413884499,2.0,0.0,4.9562988602712,2.0,0.0,0.0,2.0,0.0,0.0,11.32878281022075,12.987012987012989,73.6571413884499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Junior secondary,Employed full-time,2.0,Urban,Kinesthetic,Tablet,Evening/Night,1,0.158910906722778,3.64586029105448,11.0,85.1685497812666,8.0,52.4101367261014,3.0,1.0,2.78805402316031,2.0,0.0,0.0,1.0,1.0,2.0,23.35393817804859,10.98901098901099,82.4101367261014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Senior secondary/Vocational,Student/Retired,0.0,Rural,Kinesthetic,Mobile,Morning,1,0.312874939524634,9.83750533033882,13.0,45.8304116067946,7.0,50.691772348329,4.0,2.0,3.99554563409532,2.0,0.0,0.0,0.0,1.0,2.0,4.658269733865793,12.987012987012989,90.69177234832901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,female,Senior secondary/Vocational,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Morning,1,0.11422787849987,4.34806165472206,12.0,64.8355960374726,8.0,37.8862058880656,2.0,2.0,3.73884311440266,1.0,1.0,1.0,0.0,1.0,0.0,14.907950538497508,11.988011988011989,57.8862058880656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,No formal/Primary,Employed full-time,2.0,Urban,Visual,Mobile,Morning,3,0.269869082167374,6.15788351732913,4.0,67.0318515671702,5.0,44.2381790775556,2.0,0.0,2.59217481473407,2.0,0.0,0.0,0.0,1.0,0.0,10.88376673768289,1.332889036987671,64.2381790775556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,female,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Morning,6,0.144045266513026,3.29071520654027,9.0,75.1575151525901,3.0,36.9838478006581,2.0,0.0,4.267860346853,1.0,1.0,0.0,1.0,1.0,0.0,22.83232613904767,1.4997500416597234,56.9838478006581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Associate/Bachelor,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Morning,0,0.0735217996047184,1.37412319392503,8.0,37.8232973190419,5.0,42.904826791611,3.0,0.0,3.13180816528226,2.0,0.0,0.0,1.0,1.0,1.0,27.50538823440424,,72.904826791611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Morning,3,0.2691267487434015,7.36771075902146,8.0,70.2973518876814,6.0,45.194543652002,3.0,2.0,4.4265724148801,1.0,0.0,0.0,2.0,0.0,2.0,9.539979812834538,2.665778073975342,75.194543652002,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
52,female,Junior secondary,Student/Retired,1.0,Urban,Kinesthetic,Desktop/Laptop,Afternoon,2,0.807927897037109,8.04094487934637,13.0,55.5280721030691,1.0,53.4778905815672,4.0,0.0,3.49026294931352,2.0,0.0,0.0,0.0,0.0,2.0,6.904806354203997,6.496751624187906,93.47789058156721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,male,No formal/Primary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Evening/Night,1,0.544723471577721,8.43581626054853,7.0,75.981691547833,8.0,50.9922875507354,4.0,1.0,2.79124562149532,0.0,0.0,0.0,2.0,0.0,0.0,9.005967322428445,6.993006993006993,90.9922875507354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,male,Master,Employed full-time,1.0,Urban,Kinesthetic,Desktop/Laptop,Evening/Night,4,0.153373637290382,7.36483689598658,10.0,43.0977492161744,6.0,54.3607122469784,3.0,0.0,3.79134811282658,0.0,0.0,0.0,1.0,1.0,2.0,5.851032248576811,2.499375156210947,84.36071224697841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Desktop/Laptop,Morning,3,0.207488637901147,2.74131497760039,10.0,84.7175567087397,9.0,50.9039842617109,3.0,0.0,3.12924396298682,1.0,1.0,1.0,0.0,1.0,2.0,30.8927156073334,3.332222592469177,80.9039842617109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,female,Associate/Bachelor,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Morning,2,0.435745483660403,6.2581860515647,8.0,81.0582356047783,10.0,42.5147536736057,3.0,2.0,2.53169363701366,0.0,0.0,0.0,1.0,0.0,2.0,12.950283780830414,3.99800099950025,72.5147536736057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,1,0.189669351762462,6.15583585594105,11.0,60.4615835367282,6.0,43.0081996791468,2.0,0.0,4.61890658278683,2.0,1.0,1.0,2.0,0.0,1.0,9.820236392754515,10.98901098901099,63.0081996791468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Part-time,0.0,Urban,Visual,Tablet,Afternoon,5,0.274170879251554,5.32043752828133,8.0,77.9674071284899,4.0,58.0985041026992,3.0,0.0,4.2458960777919,0.0,1.0,0.0,0.0,1.0,0.0,14.651568624854477,1.5996800639872024,88.0985041026992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,male,Junior secondary,Unemployed,0.0,Rural,Kinesthetic,Mobile,Afternoon,3,0.213820705747211,5.73118213596336,18.0,66.7845801195251,5.0,49.5725691954842,0.0,0.0,1.88751376738653,2.0,0.0,0.0,1.0,1.0,0.0,11.650812646116517,5.9980006664445185,49.5725691954842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Junior secondary,Student/Retired,1.0,Urban,Kinesthetic,Tablet,Evening/Night,1,0.113897442469995,8.11679295710447,18.0,61.1048836576273,5.0,43.118508404986,2.0,0.0,2.71247063429153,2.0,0.0,0.0,0.0,1.0,0.0,7.527277916610324,17.982017982017982,63.118508404986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,No formal/Primary,Employed full-time,1.0,Rural,Auditory,Tablet,Evening/Night,2,0.0753354779998406,5.25827616224873,18.0,90.5451455228261,5.0,40.8757009091,1.0,2.0,3.42479535141536,2.0,0.0,0.0,2.0,0.0,2.0,17.21627515450935,8.995502248875562,50.8757009091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,male,No formal/Primary,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Afternoon,0,0.386702236192219,4.50683082437687,10.0,58.4043948541829,3.0,34.8347226479037,2.0,2.0,2.2270638732425,2.0,0.0,1.0,1.0,0.0,0.0,12.956208236198904,,54.8347226479037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,male,No formal/Primary,Employed full-time,1.0,Rural,Visual,Tablet,Morning,3,0.213040394886257,2.77538750552108,5.0,59.501445895789,3.0,61.9808080189277,5.0,2.0,4.36619083701651,2.0,0.0,1.0,0.0,1.0,0.0,21.431246818920403,1.6661112962345885,111.9808080189277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Evening/Night,3,0.19330094176479,6.85898336411379,9.0,72.7959109028054,5.0,45.9842865416634,2.0,2.0,3.22299658277649,1.0,1.0,0.0,2.0,0.0,2.0,10.61167455355915,2.9990003332222592,65.98428654166341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,female,Junior secondary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Morning,6,0.328525588468902,2.0017400485087,14.0,68.4721827360177,5.0,42.4686975370615,2.0,0.0,3.22216813786209,2.0,0.0,0.0,0.0,1.0,0.0,34.18925126453837,2.3329445092484584,62.4686975370615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,male,Associate/Bachelor,Employed full-time,1.0,Urban,Auditory,Mobile,Morning,3,0.45800139538169,8.55101367600856,9.0,75.4618854551289,2.0,17.6746587876031,7.0,0.0,2.76659324319211,2.0,1.0,0.0,2.0,0.0,2.0,8.823873337203182,2.9990003332222592,87.67465878760311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Employed full-time,0.0,Rural,Kinesthetic,Tablet,Evening/Night,5,0.308761866385409,8.60811941731633,12.0,59.1618005519507,6.0,48.0270006431539,1.0,1.0,4.40695026912838,2.0,0.0,0.0,2.0,0.0,0.0,6.871992091659575,2.3995200959808036,58.0270006431539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,female,No formal/Primary,Self-employed,1.0,Urban,Visual,Mobile,Morning,2,0.59741402604767,5.44393498220928,14.0,56.2003053170814,3.0,38.2977074286071,4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,10.321575096986402,6.9965017491254375,78.2977074286071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Junior secondary,Student/Retired,1.0,Urban,Auditory,Tablet,Morning,3,0.2691267487434015,5.84253432344792,12.0,49.9404644646173,4.0,61.8278533368004,3.0,0.0,2.40372857036068,1.0,0.0,0.0,2.0,0.0,0.0,8.546277252830514,3.9986671109630123,91.8278533368004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,male,Junior secondary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Evening/Night,5,0.656456878077733,6.63375281880463,8.0,60.7699417114053,7.0,40.6887698324319,0.0,1.0,3.73175338221684,2.0,0.0,0.0,0.0,1.0,1.0,9.159337713255473,1.5996800639872024,40.6887698324319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Student/Retired,2.0,Urban,Visual,Mobile,Afternoon,4,0.121496578305084,5.64872128980727,10.0,76.4240611641501,7.0,44.0636540506082,1.0,0.0,2.80965032843149,2.0,1.0,1.0,0.0,1.0,2.0,13.527049785982836,2.499375156210947,54.0636540506082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Associate/Bachelor,Unemployed,2.0,Rural,Kinesthetic,Tablet,Evening/Night,2,0.250874426514043,2.64374453254573,8.0,68.787107864466,5.0,59.3009041384162,4.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,26.00898008030067,3.99800099950025,99.3009041384162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,Master,Employed full-time,0.0,Urban,Visual,Mobile,Morning,0,0.161955910247422,2.97664297034533,15.0,81.6842637202694,3.0,53.6098401963972,4.0,0.0,3.92640966327275,2.0,0.0,0.0,0.0,1.0,1.0,27.43252449463279,,93.6098401963972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,female,Senior secondary/Vocational,Unemployed,1.0,Urban,Kinesthetic,Mobile,Evening/Night,5,0.266573946343951,3.61220023994714,6.0,74.8030182747397,2.0,52.3315454455887,3.0,0.0,3.77831711841694,2.0,0.0,1.0,1.0,0.0,1.0,20.702704889622737,1.1997600479904018,82.3315454455887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,male,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Desktop/Laptop,Morning,5,0.105389245566587,3.25847251093757,6.0,72.7530627492232,7.0,49.6380296550684,3.0,2.0,1.47643387700602,2.0,0.0,1.0,0.0,1.0,2.0,22.320502015308048,1.1997600479904018,79.63802965506841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,male,Senior secondary/Vocational,Part-time,1.0,Urban,Visual,Mobile,Afternoon,1,0.420355063552667,5.2598826575167,8.0,80.970015615015,7.0,56.2584085028275,0.0,2.0,2.25988909114163,2.0,0.0,0.0,0.0,1.0,1.0,15.390956401455902,7.992007992007993,56.2584085028275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,male,Junior secondary,Part-time,0.0,Urban,Visual,Mobile,Afternoon,4,0.113570915205233,0.0,6.0,97.5403574759007,5.0,52.4389886512745,5.0,0.0,4.16414463637822,1.0,1.0,0.0,1.0,1.0,1.0,,1.4996250937265683,102.4389886512745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,female,Master,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,2,0.0892129800164594,3.41935225543259,8.0,55.6934542467243,5.0,54.2035841930697,3.0,0.0,4.10005523629598,1.0,1.0,1.0,2.0,0.0,2.0,16.282958621664086,3.99800099950025,84.2035841930697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,female,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,1,0.180237956052897,6.72301354076189,7.0,85.1426941275506,6.0,44.3652249391807,5.0,2.0,2.03256499111788,1.0,0.0,0.0,0.0,1.0,1.0,12.662481063044256,6.993006993006993,94.3652249391807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,Senior secondary/Vocational,Employed full-time,1.0,Rural,Auditory,Mobile,Evening/Night,8,0.231865218531542,4.74059216148731,7.0,67.3993920123104,7.0,41.9940360883528,2.0,1.0,4.60814090245701,2.0,0.0,0.0,2.0,0.0,0.0,14.214506376096466,0.8748906386701663,61.9940360883528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Unemployed,0.0,Urban,Visual,Mobile,Evening/Night,2,0.0911483105482563,4.67630083302055,12.0,67.866028799261,4.0,61.5795192162228,3.0,2.0,4.30506586560985,2.0,0.0,0.0,0.0,1.0,1.0,14.509656578029825,5.997001499250375,91.57951921622279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,No formal/Primary,Student/Retired,0.0,Urban,Kinesthetic,Mobile,Morning,1,0.517682083739205,4.79303684843079,10.0,79.1919970781578,5.0,53.5656877039805,0.0,1.0,4.32022913365053,2.0,0.0,1.0,0.0,1.0,1.0,16.51885448149597,9.990009990009991,53.5656877039805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Junior secondary,Employed full-time,0.0,Urban,Kinesthetic,Desktop/Laptop,Afternoon,3,0.367556761861865,5.21206700203842,10.0,92.443420114643,6.0,39.1767641648869,3.0,1.0,4.03723725580038,0.0,1.0,0.0,2.0,0.0,0.0,17.733019751807458,3.332222592469177,69.17676416488689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Auditory,Mobile,Evening/Night,2,0.543463533056948,4.37735444282329,14.0,80.9829345649533,6.0,47.0321402612554,2.0,1.0,2.25424009545513,2.0,0.0,0.0,2.0,0.0,2.0,18.496203453262034,6.9965017491254375,67.03214026125539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,2,0.432927455134114,8.88904003367138,8.0,67.3415030358194,5.0,37.3853374395722,6.0,0.0,2.77741592996325,0.0,0.0,0.0,0.0,0.0,2.0,7.574938108350557,3.99800099950025,97.3853374395722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,male,Junior secondary,Employed full-time,2.0,Urban,Visual,Mobile,Afternoon,6,0.316800768685314,4.87971187058382,9.0,60.8542481089171,4.0,44.5853735033071,6.0,1.0,3.93096665613604,1.0,0.0,1.0,0.0,1.0,2.0,12.468313992409032,1.4997500416597234,104.5853735033071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Junior secondary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Evening/Night,4,0.175168871789229,5.32815721096739,6.0,92.5618686519875,6.0,50.3662123799934,3.0,2.0,1.71988513522812,2.0,0.0,1.0,2.0,0.0,2.0,17.36895065912025,1.4996250937265683,80.3662123799934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Junior secondary,Employed full-time,0.0,Urban,Kinesthetic,Tablet,Evening/Night,3,0.197419271577029,3.87199075893026,13.0,54.0404184063036,4.0,48.0905157289456,5.0,2.0,1.72821066854593,2.0,0.0,1.0,1.0,1.0,0.0,13.95314932825449,4.331889370209931,98.0905157289456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Associate/Bachelor,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Morning,3,0.576182094054182,1.74441419929314,8.0,86.5316447312408,6.0,27.5418597676132,6.0,1.0,2.55795766746217,2.0,0.0,0.0,0.0,1.0,1.0,49.576567422382894,2.665778073975342,87.5418597676132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,4,0.089435885528426,5.54118842538601,9.0,66.3523761064799,8.0,79.6605614467037,6.0,1.0,3.40693214165326,2.0,0.0,0.0,0.0,1.0,0.0,11.972233892762043,2.249437640589852,139.6605614467037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,female,No formal/Primary,Self-employed,2.0,Urban,Kinesthetic,Desktop/Laptop,Afternoon,2,0.173129676399087,5.50573668914121,9.0,79.13237543432,6.0,73.8235414419821,9.0,1.0,4.22649452178481,1.0,0.0,1.0,0.0,1.0,2.0,14.370103366366134,4.497751124437781,163.82354144198212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Kinesthetic,Desktop/Laptop,Evening/Night,2,0.135833020670962,4.96603933082015,11.0,70.3762266855152,8.0,61.3598134818477,5.0,1.0,3.23790191954208,1.0,0.0,0.0,1.0,0.0,1.0,14.168646954099069,5.497251374312844,111.35981348184771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,male,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,1,0.278178622157245,8.24537861894464,10.0,68.9604826147942,4.0,53.3134136811809,2.0,0.0,2.97155014485635,2.0,0.0,1.0,0.0,1.0,0.0,8.36251714860258,9.990009990009991,73.31341368118089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,male,No formal/Primary,Employed full-time,2.0,Rural,Visual,Mobile,Morning,3,0.39390423207165,5.36014028659639,12.0,74.6932734535259,9.0,37.0709105661188,3.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,13.932348243202975,3.9986671109630123,67.0709105661188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,Associate/Bachelor,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Morning,3,0.282835601078783,4.75870143717114,9.0,62.2061333990777,1.0,44.466017033417,5.0,1.0,2.29694012922894,1.0,0.0,1.0,0.0,1.0,2.0,13.069335171587783,2.9990003332222592,94.466017033417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,male,Associate/Bachelor,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,3,0.345963872065733,5.71867820543993,8.0,62.9243780841633,5.0,58.0281749205337,5.0,0.0,2.69576441390895,2.0,0.0,0.0,2.0,0.0,0.0,11.001384312900075,2.665778073975342,108.0281749205337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,0,0.385311244564531,4.69537452384081,9.0,79.1913222765136,6.0,57.0964772316405,3.0,0.0,4.22253015512415,2.0,0.0,0.0,0.0,1.0,0.0,16.86222465318822,,87.0964772316405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
